date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:46:01	108994/108994	---M--	200	added ('OK')	image/jpeg	etag:%221a9c2-64b0e1ffd3ced%22	https://canlis.com/uploads/Artboard%20Copy%208.jpg	./canlis-website/canlis.com/uploads/Artboard%20Copy%208.jpg	(from https://canlis.com/story/)
09:46:02	107958/107958	---M--	200	added ('OK')	image/jpeg	etag:%221a5b6-64b0e20de294d%22	https://canlis.com/uploads/markkk.jpg	./canlis-website/canlis.com/uploads/markkk.jpg	(from https://canlis.com/story/)
09:46:03	145767/145767	---M--	200	added ('OK')	image/jpeg	etag:%2223967-64b0e1f5c4831%22	https://canlis.com/uploads/FE3A012F-CC03-4EA2-A07B-3DE7BA6A3B45.JPG	./canlis-website/canlis.com/uploads/FE3A012F-CC03-4EA2-A07B-3DE7BA6A3B45.jpg	(from https://canlis.com/wine/)
09:46:04	378468/378468	---M--	200	added ('OK')	image/jpeg	etag:%225c664-64b0e20ac0cac%22	https://canlis.com/uploads/wine2.jpg	./canlis-website/canlis.com/uploads/wine2.jpg	(from https://canlis.com/wine/)
09:46:06	60164/60164	---M--	200	added ('OK')	image/jpeg	etag:%22eb04-64b0e1fb555f5%22	https://canlis.com/uploads/lounge_00002.jpg	./canlis-website/canlis.com/uploads/lounge_00002.jpg	(from https://canlis.com/lounge/)
09:46:06	1623610/1623610	---M--	200	added ('OK')	application/pdf	etag:%2218c63a-65892b65f94bb%22	https://canlis.com/uploads/winelist.pdf	./canlis-website/canlis.com/uploads/winelist.pdf	(from https://canlis.com/wine/)
09:46:07	343799/343799	---M--	200	added ('OK')	application/pdf	etag:%2253ef7-658519004cba4%22	https://canlis.com/uploads/barmenu.pdf	./canlis-website/canlis.com/uploads/barmenu.pdf	(from https://canlis.com/lounge/)
09:46:08	186557/186557	---M--	200	added ('OK')	image/jpeg	etag:%222d8bd-64b0e21341a29%22	https://canlis.com/uploads/lounge_00005.jpg	./canlis-website/canlis.com/uploads/lounge_00005.jpg	(from https://canlis.com/lounge/)
09:46:09	211737/211737	---M--	200	added ('OK')	image/jpeg	etag:%2233b19-64b0e208e81e1%22	https://canlis.com/uploads/lounge_00004.jpg	./canlis-website/canlis.com/uploads/lounge_00004.jpg	(from https://canlis.com/lounge/)
09:46:10	63484/63484	---M--	200	added ('OK')	image/jpeg	etag:%22f7fc-64b0e2105b6b2%22	https://canlis.com/uploads/lounge_00003.jpg	./canlis-website/canlis.com/uploads/lounge_00003.jpg	(from https://canlis.com/lounge/)
09:46:11	134546/134546	---M--	200	added ('OK')	image/jpeg	etag:%2220d92-64b0e20959673%22	https://canlis.com/uploads/lounge_00006.jpg	./canlis-website/canlis.com/uploads/lounge_00006.jpg	(from https://canlis.com/lounge/)
09:46:11	34572/34572	---M--	200	added ('OK')	image/jpeg	etag:%22870c-64b0e201f4c04%22	https://canlis.com/uploads/lounge_00007.jpg	./canlis-website/canlis.com/uploads/lounge_00007.jpg	(from https://canlis.com/lounge/)
09:46:13	135204/135204	---M--	200	added ('OK')	image/jpeg	etag:%2221024-64b0e200059d5%22	https://canlis.com/uploads/lounge_00001.jpg	./canlis-website/canlis.com/uploads/lounge_00001.jpg	(from https://canlis.com/lounge/)
09:46:15	85900/85900	---M--	200	added ('OK')	image/jpeg	etag:%2214f8c-64b0e2029ac5f%22	https://canlis.com/uploads/careersphoto_01.jpg	./canlis-website/canlis.com/uploads/careersphoto_01.jpg	(from https://canlis.com/careers/)
09:46:15	362799/362799	---M--	200	added ('OK')	image/jpeg	etag:%225892f-64b0e20caef3c%22	https://canlis.com/uploads/120036678_100910721761950_1280251195107471695_n.jpg	./canlis-website/canlis.com/uploads/120036678_100910721761950_1280251195107471695_n.jpg	(from https://canlis.com/careers/)
09:46:17	52655/52655	---M--	200	added ('OK')	image/jpeg	etag:%22cdaf-64b0e21642384%22	https://canlis.com/uploads/careersphoto_02.jpg	./canlis-website/canlis.com/uploads/careersphoto_02.jpg	(from https://canlis.com/careers/)
09:46:19	348081/348081	---M--	200	added ('OK')	image/jpeg	etag:%2254fb1-64b0e1f71b4c8%22	https://canlis.com/uploads/truck.jpg	./canlis-website/canlis.com/uploads/truck.jpg	(from https://canlis.com/careers/)
09:46:19	269774/269774	---M--	200	added ('OK')	image/jpeg	etag:%2241dce-64b0e20d2ee30%22	https://canlis.com/uploads/careersphoto_05.jpg	./canlis-website/canlis.com/uploads/careersphoto_05.jpg	(from https://canlis.com/careers/)
09:46:22	149/149	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:46:22%20GMT	https://giftcards.canlis.com/robots.txt		(from https://canlis.com/)
09:46:22	578798/578798	---M--	200	added ('OK')	image/jpeg	etag:%228d4ee-64b0e1fa11241%22	https://canlis.com/uploads/slide.jpg	./canlis-website/canlis.com/uploads/slide.jpg	(from https://canlis.com/careers/)
09:46:23	78658/78658	---M--	200	added ('OK')	text/css	etag:W/%2213342-17b30e6fe90%22	https://giftcards.canlis.com/master.css	./canlis-website/giftcards.canlis.com/master.css	(from https://giftcards.canlis.com/)
09:46:24	7626/7626	---M--	200	added ('OK')	text/css	etag:W/%221dca-17b30e6fe90%22	https://giftcards.canlis.com/giftcard.css	./canlis-website/giftcards.canlis.com/giftcard.css	(from https://giftcards.canlis.com/)
09:46:25	1477/1477	---M--	200	added ('OK')	image/png	etag:W/%225c5-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/apple-icon-57x57.png	./canlis-website/giftcards.canlis.com/_favicon/apple-icon-57x57.png	(from https://giftcards.canlis.com/)
09:46:27	1534/1534	---M--	200	added ('OK')	image/png	etag:W/%225fe-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/apple-icon-60x60.png	./canlis-website/giftcards.canlis.com/_favicon/apple-icon-60x60.png	(from https://giftcards.canlis.com/)
09:46:28	1649/1649	---M--	200	added ('OK')	image/png	etag:W/%22671-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/apple-icon-72x72.png	./canlis-website/giftcards.canlis.com/_favicon/apple-icon-72x72.png	(from https://giftcards.canlis.com/)
09:46:31	1710/1710	---M--	200	added ('OK')	image/png	etag:W/%226ae-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/apple-icon-76x76.png	./canlis-website/giftcards.canlis.com/_favicon/apple-icon-76x76.png	(from https://giftcards.canlis.com/)
09:46:33	2179/2179	---M--	200	added ('OK')	image/png	etag:W/%22883-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/apple-icon-114x114.png	./canlis-website/giftcards.canlis.com/_favicon/apple-icon-114x114.png	(from https://giftcards.canlis.com/)
09:46:34	2260/2260	---M--	200	added ('OK')	image/png	etag:W/%228d4-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/apple-icon-120x120.png	./canlis-website/giftcards.canlis.com/_favicon/apple-icon-120x120.png	(from https://giftcards.canlis.com/)
09:46:35	2659/2659	---M--	200	added ('OK')	image/png	etag:W/%22a63-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/apple-icon-144x144.png	./canlis-website/giftcards.canlis.com/_favicon/apple-icon-144x144.png	(from https://giftcards.canlis.com/)
09:46:36	2825/2825	---M--	200	added ('OK')	image/png	etag:W/%22b09-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/apple-icon-152x152.png	./canlis-website/giftcards.canlis.com/_favicon/apple-icon-152x152.png	(from https://giftcards.canlis.com/)
09:46:37	3309/3309	---M--	200	added ('OK')	image/png	etag:W/%22ced-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/apple-icon-180x180.png	./canlis-website/giftcards.canlis.com/_favicon/apple-icon-180x180.png	(from https://giftcards.canlis.com/)
09:46:38	2690/2690	---M--	200	added ('OK')	image/png	etag:W/%22a82-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/android-icon-192x192.png	./canlis-website/giftcards.canlis.com/_favicon/android-icon-192x192.png	(from https://giftcards.canlis.com/)
09:46:40	1135/1135	---M--	200	added ('OK')	image/png	etag:W/%2246f-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/favicon-32x32.png	./canlis-website/giftcards.canlis.com/_favicon/favicon-32x32.png	(from https://giftcards.canlis.com/)
09:46:41	1941/1941	---M--	200	added ('OK')	image/png	etag:W/%22795-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/favicon-96x96.png	./canlis-website/giftcards.canlis.com/_favicon/favicon-96x96.png	(from https://giftcards.canlis.com/)
09:46:42	926/926	---M--	200	added ('OK')	image/png	etag:W/%2239e-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/favicon-16x16.png	./canlis-website/giftcards.canlis.com/_favicon/favicon-16x16.png	(from https://giftcards.canlis.com/)
09:46:43	161/161	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:46:42%20GMT	https://giftcards.canlis.com/_favicon/manifest.json	./canlis-website/giftcards.canlis.com/_favicon/manifest.84.delayed	(from https://giftcards.canlis.com/)
09:46:44	2659/2659	---M--	200	added ('OK')	image/png	etag:W/%22a63-17b30e6fe90%22	https://giftcards.canlis.com/_favicon/ms-icon-144x144.png	./canlis-website/giftcards.canlis.com/_favicon/ms-icon-144x144.png	(from https://giftcards.canlis.com/)
09:46:45	47544/47544	---M--	200	added ('OK')	application/javascript	etag:W/%22b9b8-17b30e6fe90%22	https://giftcards.canlis.com/jquery.validate.js	./canlis-website/giftcards.canlis.com/jquery.validate.js	(from https://giftcards.canlis.com/)
09:46:46	16094/16094	---M--	404	error ('Not%20Found')	text/html	etag:%223ede-65892b661b7a1%22	https://canlis.com/assets/master.js	./canlis-website/canlis.com/assets/master.87.delayed	(from https://giftcards.canlis.com/)
09:46:48	7847/7847	---M--	200	added ('OK')	application/javascript	etag:W/%221ea7-17b30e6fe90%22	https://giftcards.canlis.com/giftcard.js	./canlis-website/giftcards.canlis.com/giftcard.js	(from https://giftcards.canlis.com/)
09:46:49	304076/304076	---M--	200	added ('OK')	image/jpeg	etag:%224a3cc-64b0e1fcf3737%22	https://canlis.com/uploads/kevin.jpg	./canlis-website/canlis.com/uploads/kevin.jpg	(from https://canlis.com/private-events/)
09:46:50	242/242	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2008:46:50%20GMT	https://canlis.com/private-events	./canlis-website/canlis.com/private-events.8a.delayed	(from https://canlis.com/private-events/)
09:46:52	121567/121567	---M--	200	added ('OK')	image/jpeg	etag:%221dadf-64b0e1f8fcc35%22	https://canlis.com/uploads/7A9C119C-A261-48D6-ABBE-9A94D7E42A41.JPG	./canlis-website/canlis.com/uploads/7A9C119C-A261-48D6-ABBE-9A94D7E42A41.jpg	(from https://canlis.com/private-events/)
09:47:12	1220616/1220616	---M--	200	added ('OK')	image/jpeg	etag:%2212a008-657b3930d5bd0%22	https://canlis.com/uploads/pent_blue_3.jpg	./canlis-website/canlis.com/uploads/pent_blue_3.jpg	(from https://canlis.com/private-events/)
09:47:13	1440201/1440201	---M--	200	added ('OK')	image/jpeg	etag:%2215f9c9-657b391c94f75%22	https://canlis.com/uploads/pent_moon_1.jpg	./canlis-website/canlis.com/uploads/pent_moon_1.jpg	(from https://canlis.com/private-events/)
09:47:13	4965610/4965610	---M--	200	added ('OK')	image/jpeg	etag:%224bc4ea-657b39230577c%22	https://canlis.com/uploads/theview.jpg	./canlis-website/canlis.com/uploads/theview.jpg	(from https://canlis.com/private-events/)
09:47:13	2595946/2595946	---M--	200	added ('OK')	image/jpeg	etag:%22279c6a-657b3933bde87%22	https://canlis.com/uploads/hero_pent.jpg	./canlis-website/canlis.com/uploads/hero_pent.jpg	(from https://canlis.com/private-events/)
09:47:15	899621/899621	---M--	200	added ('OK')	image/jpeg	etag:%22dba25-657c8602445fc%22	https://canlis.com/uploads/wedding4.jpg	./canlis-website/canlis.com/uploads/wedding4.jpg	(from https://canlis.com/private-events/)
09:47:16	624523/624523	---M--	200	added ('OK')	image/jpeg	etag:%229878b-657b82ba1455e%22	https://canlis.com/uploads/mingle2.jpg	./canlis-website/canlis.com/uploads/mingle2.jpg	(from https://canlis.com/private-events/)
09:47:17	156016/156016	---M--	200	added ('OK')	image/jpeg	etag:%2226170-64b0e1fa5d50d%22	https://canlis.com/uploads/moonrise_02.jpg	./canlis-website/canlis.com/uploads/moonrise_02.jpg	(from https://canlis.com/private-events/)
09:47:18	1037604/1037604	---M--	200	added ('OK')	image/jpeg	etag:%22fd524-657b392ad973c%22	https://canlis.com/uploads/pent_food.jpg	./canlis-website/canlis.com/uploads/pent_food.jpg	(from https://canlis.com/private-events/)
09:47:20	32582/32582	---M-Z	200	added ('OK')	text/html	etag:%227f46-65892b639ebba-gzip%22	https://canlis.com/private-events/weddings/	./canlis-website/canlis.com/private-events/weddings/index.html	(from https://canlis.com/private-events/)
09:47:25	27661/27661	---M-Z	200	added ('OK')	text/html	etag:%226c0d-65892b62dd5db-gzip%22	https://canlis.com/private-events/family-gatherings/	./canlis-website/canlis.com/private-events/family-gatherings/index.html	(from https://canlis.com/private-events/)
09:47:26	27660/27660	---M-Z	200	added ('OK')	text/html	etag:%226c0c-65892b631dd26-gzip%22	https://canlis.com/private-events/company-parties/	./canlis-website/canlis.com/private-events/company-parties/index.html	(from https://canlis.com/private-events/)
09:47:26	2082183/2082183	---M--	200	added ('OK')	image/jpeg	etag:%221fc587-657b392998268%22	https://canlis.com/uploads/pent_shades.jpg	./canlis-website/canlis.com/uploads/pent_shades.jpg	(from https://canlis.com/private-events/)
09:47:32	27639/27639	---M-Z	200	added ('OK')	text/html	etag:%226bf7-65892b621911c-gzip%22	https://canlis.com/private-events/corporate-events/	./canlis-website/canlis.com/private-events/corporate-events/index.html	(from https://canlis.com/private-events/)
09:47:33	29097/29097	---M-Z	200	added ('OK')	text/html	etag:%2271a9-65892b625a806-gzip%22	https://canlis.com/private-events/the-penthouse/	./canlis-website/canlis.com/private-events/the-penthouse/index.html	(from https://canlis.com/private-events/)
09:47:33	28454/28454	---M-Z	200	added ('OK')	text/html	etag:%226f26-65892b635e470-gzip%22	https://canlis.com/private-events/the-executive-room/	./canlis-website/canlis.com/private-events/the-executive-room/index.html	(from https://canlis.com/private-events/)
09:47:34	173/173	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:34%20GMT	https://giftcards.canlis.com/_fonts/GT-Sectra-Display-Light.eot	./canlis-website/giftcards.canlis.com/_fonts/GT-Sectra-Display-Light.96.delayed	(from https://giftcards.canlis.com/master.css)
09:47:36	105672/105672	---M--	200	added ('OK')	font/woff	etag:W/%2219cc8-17b30e6fe90%22	https://giftcards.canlis.com/_fonts/GT-Sectra-Display-Light.woff	./canlis-website/giftcards.canlis.com/_fonts/GT-Sectra-Display-Light.woff	(from https://giftcards.canlis.com/master.css)
09:47:36	12501504/12501504	---M--	200	added ('OK')	application/pdf	etag:%22bec200-641d859c713b1%22	https://canlis.com/uploads/canlis_privateevents.pdf	./canlis-website/canlis.com/uploads/canlis_privateevents.pdf	(from https://canlis.com/private-events/)
09:47:37	347036/347036	---M--	200	added ('OK')	font/ttf	etag:W/%2254b9c-17b30e6fe90%22	https://giftcards.canlis.com/_fonts/GT-Sectra-Display-Light.ttf	./canlis-website/giftcards.canlis.com/_fonts/GT-Sectra-Display-Light.ttf	(from https://giftcards.canlis.com/master.css)
09:47:37	180/180	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:37%20GMT	https://giftcards.canlis.com/_fonts/GT-Sectra-Display-Light-Italic.eot	./canlis-website/giftcards.canlis.com/_fonts/GT-Sectra-Display-Light-Italic.99.delayed	(from https://giftcards.canlis.com/master.css)
09:47:39	181/181	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:38%20GMT	https://giftcards.canlis.com/_fonts/GT-Sectra-Display-Light-Italic.woff	./canlis-website/giftcards.canlis.com/_fonts/GT-Sectra-Display-Light-Italic.9a.delayed	(from https://giftcards.canlis.com/master.css)
09:47:40	180/180	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:40%20GMT	https://giftcards.canlis.com/_fonts/GT-Sectra-Display-Light-Italic.ttf	./canlis-website/giftcards.canlis.com/_fonts/GT-Sectra-Display-Light-Italic.9b.delayed	(from https://giftcards.canlis.com/master.css)
09:47:41	164/164	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:41%20GMT	https://giftcards.canlis.com/_fonts/GT-Sectra-Book.eot	./canlis-website/giftcards.canlis.com/_fonts/GT-Sectra-Book.9c.delayed	(from https://giftcards.canlis.com/master.css)
09:47:43	118640/118640	---M--	200	added ('OK')	font/woff	etag:W/%221cf70-17b30e6fe90%22	https://giftcards.canlis.com/_fonts/GT-Sectra-Book.woff	./canlis-website/giftcards.canlis.com/_fonts/GT-Sectra-Book.woff	(from https://giftcards.canlis.com/master.css)
09:47:44	396144/396144	---M--	200	added ('OK')	font/ttf	etag:W/%2260b70-17b30e6fe90%22	https://giftcards.canlis.com/_fonts/GT-Sectra-Book.ttf	./canlis-website/giftcards.canlis.com/_fonts/GT-Sectra-Book.ttf	(from https://giftcards.canlis.com/master.css)
09:47:44	171/171	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:44%20GMT	https://giftcards.canlis.com/_fonts/GT-Sectra-Book-Italic.eot	./canlis-website/giftcards.canlis.com/_fonts/GT-Sectra-Book-Italic.9f.delayed	(from https://giftcards.canlis.com/master.css)
09:47:46	172/172	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:45%20GMT	https://giftcards.canlis.com/_fonts/GT-Sectra-Book-Italic.woff	./canlis-website/giftcards.canlis.com/_fonts/GT-Sectra-Book-Italic.a0.delayed	(from https://giftcards.canlis.com/master.css)
09:47:47	171/171	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:46%20GMT	https://giftcards.canlis.com/_fonts/GT-Sectra-Book-Italic.ttf	./canlis-website/giftcards.canlis.com/_fonts/GT-Sectra-Book-Italic.a1.delayed	(from https://giftcards.canlis.com/master.css)
09:47:48	25732/25732	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226484-17b30e6fe90%22	https://giftcards.canlis.com/_fonts/ApercuMono.eot	./canlis-website/giftcards.canlis.com/_fonts/ApercuMono.eot	(from https://giftcards.canlis.com/master.css)
09:47:49	9768/9768	---M--	200	added ('OK')	font/woff2	etag:W/%222628-17b30e6fe90%22	https://giftcards.canlis.com/_fonts/ApercuMono.woff2	./canlis-website/giftcards.canlis.com/_fonts/ApercuMono.woff2	(from https://giftcards.canlis.com/master.css)
09:47:50	14204/14204	---M--	200	added ('OK')	font/woff	etag:W/%22377c-17b30e6fe90%22	https://giftcards.canlis.com/_fonts/ApercuMono.woff	./canlis-website/giftcards.canlis.com/_fonts/ApercuMono.woff	(from https://giftcards.canlis.com/master.css)
09:47:52	25556/25556	---M--	200	added ('OK')	font/ttf	etag:W/%2263d4-17b30e6fe90%22	https://giftcards.canlis.com/_fonts/ApercuMono.ttf	./canlis-website/giftcards.canlis.com/_fonts/ApercuMono.ttf	(from https://giftcards.canlis.com/master.css)
09:47:53	163/163	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:52%20GMT	https://giftcards.canlis.com/_img/canlis_logo_new.svg	./canlis-website/giftcards.canlis.com/_img/canlis_logo_new.a6.delayed	(from https://giftcards.canlis.com/master.css)
09:47:54	169/169	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:53%20GMT	https://giftcards.canlis.com/_img/canlis_logo_new_white.svg	./canlis-website/giftcards.canlis.com/_img/canlis_logo_new_white.a7.delayed	(from https://giftcards.canlis.com/master.css)
09:47:55	177/177	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:55%20GMT	https://giftcards.canlis.com/assets/_img/socialicon_insta_light.svg	./canlis-website/giftcards.canlis.com/assets/_img/socialicon_insta_light.a8.delayed	(from https://giftcards.canlis.com/master.css)
09:47:56	171/171	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:56%20GMT	https://giftcards.canlis.com/assets/_img/socialicon_insta.svg	./canlis-website/giftcards.canlis.com/assets/_img/socialicon_insta.a9.delayed	(from https://giftcards.canlis.com/master.css)
09:47:57	160/160	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:57%20GMT	https://giftcards.canlis.com/uploads/exterior2.jpg	./canlis-website/giftcards.canlis.com/uploads/exterior2.aa.delayed	(from https://giftcards.canlis.com/master.css)
09:47:58	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:58%20GMT	https://giftcards.canlis.com/uploads/84.jpg	./canlis-website/giftcards.canlis.com/uploads/84.ab.delayed	(from https://giftcards.canlis.com/master.css)
09:47:59	155/155	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:47:59%20GMT	https://giftcards.canlis.com/uploads/sk8r.gif	./canlis-website/giftcards.canlis.com/uploads/sk8r.ac.delayed	(from https://giftcards.canlis.com/master.css)
09:48:00	164/164	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2008:48:00%20GMT	https://giftcards.canlis.com/_img/canlislogo_light.svg	./canlis-website/giftcards.canlis.com/_img/canlislogo_light.ad.delayed	(from https://giftcards.canlis.com/master.css)
09:48:02	0/-1	---M--	301	error ('')			https://canlis.com/private-events	./canlis-website/canlis.com/private-events.af.delayed	(from https://canlis.com/private-events/weddings/)
09:48:02	1223/1223	---M--	200	added ('OK')	image/svg+xml	etag:W/%224c7-17b30e6fe90%22	https://giftcards.canlis.com/_img/check.svg	./canlis-website/giftcards.canlis.com/_img/check.svg	(from https://giftcards.canlis.com/giftcard.css)
09:48:05	1204214/1204214	---M--	200	added ('OK')	image/jpeg	etag:%22125ff6-657c8606b8110%22	https://canlis.com/uploads/hero_weddings.jpg	./canlis-website/canlis.com/uploads/hero_weddings.jpg	(from https://canlis.com/private-events/weddings/)
09:48:07	1229067/1229067	---M--	200	added ('OK')	image/jpeg	etag:%2212c10b-657c8604b565f%22	https://canlis.com/uploads/weddinghug.jpg	./canlis-website/canlis.com/uploads/weddinghug.jpg	(from https://canlis.com/private-events/weddings/)
09:48:08	721352/721352	---M--	200	added ('OK')	image/jpeg	etag:%22b01c8-657c85fc81b52%22	https://canlis.com/uploads/wedding2.jpg	./canlis-website/canlis.com/uploads/wedding2.jpg	(from https://canlis.com/private-events/weddings/)
09:48:09	1285559/1285559	---M--	200	added ('OK')	image/jpeg	etag:%22139db7-657c85f910d06%22	https://canlis.com/uploads/rounds.jpg	./canlis-website/canlis.com/uploads/rounds.jpg	(from https://canlis.com/private-events/weddings/)
09:48:10	634742/634742	---M--	200	added ('OK')	image/jpeg	etag:%229af76-657c86056147a%22	https://canlis.com/uploads/wedding3.jpg	./canlis-website/canlis.com/uploads/wedding3.jpg	(from https://canlis.com/private-events/weddings/)
09:48:10	917999/917999	---M--	200	added ('OK')	image/jpeg	etag:%22e01ef-657c860340564%22	https://canlis.com/uploads/wedding5.jpg	./canlis-website/canlis.com/uploads/wedding5.jpg	(from https://canlis.com/private-events/weddings/)
09:48:11	0/-1	---M--	301	error ('')			https://canlis.com/private-events	./canlis-website/canlis.com/private-events.b7.delayed	(from https://canlis.com/private-events/family-gatherings/)
09:48:11	868537/868537	---M--	200	added ('OK')	image/jpeg	etag:%22d40b9-657c85f7e2116%22	https://canlis.com/uploads/cheers.jpg	./canlis-website/canlis.com/uploads/cheers.jpg	(from https://canlis.com/private-events/weddings/)
09:48:12	1355805/1355805	---M--	200	added ('OK')	image/jpeg	etag:%2214b01d-657c85fa7351e%22	https://canlis.com/uploads/hero_family.jpg	./canlis-website/canlis.com/uploads/hero_family.jpg	(from https://canlis.com/private-events/family-gatherings/)
09:48:13	697961/697961	---M--	200	added ('OK')	image/jpeg	etag:%22aa669-657c860185efd%22	https://canlis.com/uploads/family1.jpg	./canlis-website/canlis.com/uploads/family1.jpg	(from https://canlis.com/private-events/family-gatherings/)
09:48:14	794789/794789	---M--	200	added ('OK')	image/jpeg	etag:%22c20a5-657c85f7249b8%22	https://canlis.com/uploads/family2.jpg	./canlis-website/canlis.com/uploads/family2.jpg	(from https://canlis.com/private-events/family-gatherings/)
09:48:15	0/-1	---M--	301	error ('')			https://canlis.com/private-events	./canlis-website/canlis.com/private-events.bc.delayed	(from https://canlis.com/private-events/company-parties/)
09:48:15	909671/909671	---M--	200	added ('OK')	image/jpeg	etag:%22de167-657c85f628a50%22	https://canlis.com/uploads/family3.jpg	./canlis-website/canlis.com/uploads/family3.jpg	(from https://canlis.com/private-events/family-gatherings/)
09:48:16	1662469/1662469	---M--	200	added ('OK')	image/jpeg	etag:%22195e05-657c85fbb6931%22	https://canlis.com/uploads/hero_company.jpg	./canlis-website/canlis.com/uploads/hero_company.jpg	(from https://canlis.com/private-events/company-parties/)
09:48:17	779414/779414	---M--	200	added ('OK')	image/jpeg	etag:%22be496-657c85fd3c3cf%22	https://canlis.com/uploads/company1.jpg	./canlis-website/canlis.com/uploads/company1.jpg	(from https://canlis.com/private-events/company-parties/)
09:48:18	0/-1	---M--	301	error ('')			https://canlis.com/private-events	./canlis-website/canlis.com/private-events.c0.delayed	(from https://canlis.com/private-events/corporate-events/)
09:48:18	936839/936839	---M--	200	added ('OK')	image/jpeg	etag:%22e4b87-657c85fe48cda%22	https://canlis.com/uploads/company2.jpg	./canlis-website/canlis.com/uploads/company2.jpg	(from https://canlis.com/private-events/company-parties/)
09:48:19	1927119/1927119	---M--	200	added ('OK')	image/jpeg	etag:%221d67cf-657c8600a939a%22	https://canlis.com/uploads/hero_corporate.jpg	./canlis-website/canlis.com/uploads/hero_corporate.jpg	(from https://canlis.com/private-events/corporate-events/)
09:48:20	0/-1	---M--	301	error ('')			https://canlis.com/private-events	./canlis-website/canlis.com/private-events.c3.delayed	(from https://canlis.com/private-events/the-penthouse/)
09:48:20	533662/533662	---M--	200	added ('OK')	image/jpeg	etag:%228249e-657c85fed2810%22	https://canlis.com/uploads/corporate2.jpg	./canlis-website/canlis.com/uploads/corporate2.jpg	(from https://canlis.com/private-events/corporate-events/)
09:48:20	2319303/2319303	---M--	200	added ('OK')	image/jpeg	etag:%222363c7-657b3927494ea%22	https://canlis.com/uploads/pent_bar.jpg	./canlis-website/canlis.com/uploads/pent_bar.jpg	(from https://canlis.com/private-events/the-penthouse/)
09:48:23	1475038/1475038	---M--	200	added ('OK')	image/jpeg	etag:%221681de-657b3924b80e1%22	https://canlis.com/uploads/pent_moon_2.jpg	./canlis-website/canlis.com/uploads/pent_moon_2.jpg	(from https://canlis.com/private-events/the-penthouse/)
09:48:23	1612549/1612549	---M--	200	added ('OK')	image/jpeg	etag:%22189b05-657b392f66895%22	https://canlis.com/uploads/pent_blue_1.jpg	./canlis-website/canlis.com/uploads/pent_blue_1.jpg	(from https://canlis.com/private-events/the-penthouse/)
09:48:26	200033/200033	---M--	200	added ('OK')	image/jpeg	etag:%2230d61-64b0e20877cef%22	https://canlis.com/uploads/1973BD77-4765-407F-B444-1325E5D837B3.JPG	./canlis-website/canlis.com/uploads/1973BD77-4765-407F-B444-1325E5D837B3.jpg	(from https://canlis.com/private-events/the-penthouse/)
09:48:26	947345/947345	---M--	200	added ('OK')	image/jpeg	etag:%22e7491-657b391dad402%22	https://canlis.com/uploads/pent_blue_2.jpg	./canlis-website/canlis.com/uploads/pent_blue_2.jpg	(from https://canlis.com/private-events/the-penthouse/)
